saving only one halfx,y
4.650434634293521441e+01,5.049153397542814048e+01
4.641790703048913969e+01,5.055131848804791872e+01
4.620350561233446030e+01,5.069440435405019940e+01
4.618574765115535286e+01,5.070593539358283408e+01
4.598910419417978090e+01,5.083071230754532621e+01
4.584221333905828999e+01,5.092033681173750637e+01
4.577470277602508730e+01,5.096061465378380717e+01
4.556030135787040081e+01,5.108461837730793320e+01
4.547071920812944512e+01,5.113473822989219286e+01
4.534589993971572142e+01,5.120310394715495050e+01
4.513149852156104203e+01,5.131640656382509036e+01
4.506773160516141274e+01,5.134913964804687225e+01
4.491709710340635553e+01,5.142491853130177759e+01
4.470269568525166903e+01,5.152886912931614205e+01
4.462909543361728026e+01,5.156354106620157296e+01
4.448829426709699675e+01,5.162860858626587657e+01
4.427389284894230315e+01,5.172433856033823218e+01
4.414989126574717915e+01,5.177794248435624525e+01
4.405949143078760954e+01,5.181631239649887988e+01
4.384509001263293015e+01,5.190477766844604446e+01
4.363068859447825076e+01,5.198984042993369314e+01
4.362425112955702389e+01,5.199234390251093174e+01
4.341628717632355716e+01,5.207184928716691985e+01
4.320188575816887777e+01,5.215082551917075904e+01
4.304511832070413391e+01,5.220674532066561113e+01
4.298748434001419838e+01,5.222697075885345441e+01
4.277308292185951899e+01,5.230050571083774003e+01
4.255868150370481828e+01,5.237146048906819829e+01
4.240393033739273676e+01,5.242114673882031184e+01
4.234428008555014600e+01,5.244000777387189061e+01
4.212987866739545950e+01,5.250633145394753853e+01
4.191547724924077301e+01,5.242260631663751980e+01
4.191176092578493950e+01,5.242114673882030473e+01
4.170107583108608651e+01,5.234111880592953980e+01
4.148667441293140712e+01,5.226138862889125392e+01
4.133830263516860981e+01,5.220674532066561824e+01
4.127227299477672773e+01,5.218315437745904006e+01
4.105787157662203413e+01,5.210616545345573059e+01
4.084347015846734763e+01,5.203011800044868096e+01
4.073734275407001348e+01,5.199234390251093174e+01
4.062906874031266824e+01,5.195480828789838057e+01
4.041466732215798174e+01,5.188001154209145227e+01
4.020026590400329525e+01,5.180551723949957221e+01
3.998586448584861586e+01,5.183757771020302840e+01
3.977146306769393647e+01,5.186822532568324107e+01
3.955706164953924286e+01,5.189753028713067806e+01
3.934266023138455637e+01,5.192555784226204452e+01
3.912825881322987698e+01,5.195236870385262762e+01
3.891385739507519759e+01,5.197801942619771864e+01
3.878918280739968338e+01,5.199234390251092464e+01
3.869945597692050399e+01,5.200256274434253356e+01
3.848505455876582459e+01,5.202604788029402982e+01
3.827065314061114520e+01,5.204852081989062640e+01
3.805625172245645871e+01,5.207002456354543796e+01
3.784185030430176511e+01,5.209059935368100014e+01
3.762744888614708572e+01,5.211028288133120157e+01
3.741304746799240633e+01,5.212911047408911003e+01
3.719864604983771272e+01,5.214711526732248359e+01
3.698424463168303333e+01,5.216432836035505716e+01
3.676984321352835394e+01,5.218077895911680741e+01
3.655544179537366745e+01,5.219649450659644430e+01
3.640925470008210141e+01,5.220674532066560403e+01
3.634104037721898095e+01,5.221150080228080270e+01
3.612663895906429445e+01,5.222582211163503985e+01
3.591223754090961506e+01,5.223948126656361524e+01
3.569783612275493567e+01,5.225249975769075661e+01
3.548343470460024207e+01,5.226489781921075917e+01
3.526903328644556268e+01,5.227669450697998599e+01
3.505463186829088329e+01,5.228790777045280436e+01
3.484023045013618258e+01,5.229855451900287733e+01
3.462582903198150319e+01,5.230865068311603494e+01
3.441142761382682380e+01,5.231821127089298074e+01
3.419702619567214441e+01,5.232725042025678164e+01
3.398262477751745081e+01,5.233578144722152103e+01
3.376822335936277142e+01,5.234381689054436038e+01
3.355382194120808492e+01,5.235136855305218972e+01
3.333942052305340553e+01,5.235844753990696887e+01
3.312501910489871193e+01,5.236506429404879981e+01
3.291061768674403254e+01,5.237122862903360243e+01
3.269621626858935315e+01,5.237694975946261877e+01
3.248181485043465955e+01,5.238223632918259653e+01
3.226741343227998016e+01,5.238709643741962196e+01
3.205301201412529366e+01,5.239153766299451576e+01
3.183861059597061782e+01,5.239556708675490171e+01
3.162420917781592067e+01,5.239919131234660910e+01
3.140980775966124128e+01,5.240241648543643294e+01
3.119540634150656189e+01,5.240524831148815821e+01
3.098100492335187894e+01,5.240769207218485803e+01
3.076660350519718534e+01,5.240975264058226912e+01
3.055220208704250595e+01,5.241143449507012519e+01
3.033780066888782656e+01,5.241274173221205501e+01
3.012339925073314362e+01,5.241367807852781624e+01
2.990899783257845002e+01,5.241424690127603014e+01
2.969459641442377063e+01,5.241445121829011811e+01
2.948019499626908768e+01,5.241429370691546552e+01
2.926579357811439408e+01,5.241377671209084355e+01
2.905139215995971469e+01,5.241290225361318988e+01
2.883699074180503530e+01,5.241167203262075702e+01
2.862258932365035236e+01,5.241008743732597708e+01
2.840818790549565875e+01,5.240814954802595338e+01
2.819378648734097936e+01,5.240585914141508539e+01
2.797938506918629642e+01,5.240321669422148432e+01
2.776498365103161703e+01,5.240022238618566064e+01
2.755058223287692343e+01,5.239687610239747784e+01
2.733618081472224404e+01,5.239317743500433266e+01
2.712177939656756109e+01,5.238912568430134797e+01
2.690737797841286749e+01,5.238471985921155749e+01
2.669297656025818810e+01,5.237995867716183795e+01
2.647857514210350516e+01,5.237484056335783578e+01
2.626417372394882577e+01,5.236936364945903932e+01
2.604977230579413217e+01,5.236352577165239097e+01
2.583537088763945277e+01,5.235732446812117757e+01
2.562096946948476983e+01,5.235075697590288257e+01
2.540656805133009044e+01,5.234382022712794225e+01
2.519216663317539684e+01,5.233651084462869107e+01
2.497776521502071390e+01,5.232882513690533699e+01
2.476336379686603451e+01,5.232075909243348377e+01
2.454896237871134090e+01,5.231230837329496808e+01
2.433456096055666151e+01,5.230346830811114955e+01
2.412015954240197857e+01,5.229423388425510666e+01
2.390575812424729918e+01,5.228459973931614968e+01
2.369135670609260558e+01,5.227456015178694315e+01
2.347695528793792263e+01,5.226410903094044613e+01
2.326255386978324324e+01,5.225323990586031186e+01
2.304815245162856385e+01,5.224194591358476458e+01
2.283375103347387025e+01,5.223021978631993534e+01
2.261934961531919086e+01,5.221805383767475206e+01
2.242703841924507202e+01,5.220674532066561113e+01
2.240494819716450792e+01,5.220543994786464026e+01
2.219054677900981432e+01,5.219236954782672200e+01
2.197614536085513137e+01,5.217883360218379352e+01
2.176174394270045198e+01,5.216482259098912522e+01
2.154734252454577259e+01,5.215032649017738464e+01
2.133294110639107899e+01,5.213533475064119216e+01
2.111853968823639605e+01,5.211983627584522338e+01
2.090413827008171666e+01,5.210381939788176453e+01
2.068973685192703726e+01,5.208727185186394593e+01
2.047533543377234011e+01,5.207018074854295264e+01
2.026093401561766072e+01,5.205253254502559201e+01
2.004653259746298133e+01,5.203431301345805338e+01
1.983213117930828773e+01,5.201550720752879897e+01
1.961772976115360478e+01,5.199609942663121842e+01
1.957728833426517667e+01,5.199234390251093174e+01
1.940332834299892539e+01,5.197607317751145928e+01
1.918892692484424600e+01,5.195541113321139193e+01
1.897452550668954885e+01,5.193409508909871874e+01
1.876012408853486946e+01,5.191210591575736544e+01
1.854572267038019007e+01,5.188942350848951435e+01
1.833132125222551068e+01,5.186602673315749712e+01
1.811691983407081352e+01,5.184189336806750248e+01
1.790251841591613413e+01,5.181700004156817130e+01
1.768811699776145119e+01,5.179132216500563146e+01
1.757934633936501712e+01,5.177794248435625235e+01
1.747371557960675759e+01,5.176483386064033709e+01
1.725931416145207820e+01,5.173750788409252266e+01
1.704491274329739880e+01,5.170931554083842485e+01
1.683051132514271941e+01,5.168022659623116510e+01
1.661610990698802226e+01,5.165020917846521087e+01
1.640170848883334287e+01,5.161922967384268190e+01
1.618730707067866348e+01,5.158725261363134962e+01
1.603286378315623395e+01,5.156354106620157296e+01
1.597290565252398231e+01,5.155424055172792919e+01
1.575850423436928693e+01,5.152015393225439510e+01
1.554410281621460754e+01,5.148495094611850931e+01
1.532970139805992638e+01,5.144858737546152838e+01
1.511529997990524521e+01,5.141101642479330280e+01
1.490089856175055161e+01,5.137218853747697267e+01
1.477716511873964933e+01,5.134913964804687225e+01
1.468649714359587044e+01,5.133205119606898847e+01
1.447209572544119105e+01,5.129054870484295492e+01
1.425769430728649567e+01,5.124762195262454156e+01
1.404329288913181628e+01,5.120320815383598756e+01
1.382889147097713511e+01,5.115724056538756770e+01
1.372682171461688405e+01,5.113473822989219997e+01
1.361449005282245395e+01,5.110964817675633043e+01
1.340008863466776035e+01,5.106035537025077531e+01
1.318568721651307918e+01,5.100928154807078130e+01
1.297128579835839979e+01,5.095634072232270739e+01
1.282999010954720731e+01,5.092033681173751347e+01
1.275688438020371862e+01,5.090144106363359100e+01
1.254248296204902502e+01,5.084448440341250119e+01
1.232808154389434385e+01,5.078536568411782781e+01
1.211368012573966269e+01,5.072397235109072966e+01
1.205237485258586716e+01,5.070593539358283408e+01
1.189927870758496908e+01,5.066018367858615790e+01
1.168487728943028792e+01,5.059387002155160928e+01
1.147047587127560853e+01,5.052489198343959487e+01
1.136996245184005971e+01,5.049153397542814758e+01
1.125607445312092736e+01,5.045309948885989115e+01
1.104167303496623376e+01,5.037833074813818968e+01
1.082727161681155259e+01,5.030041109879920924e+01
1.076506066414885687e+01,5.027713255727346109e+01
1.061287019865687142e+01,5.021915170657033656e+01
1.039846878050219203e+01,5.013434810563136068e+01
1.022448161442791204e+01,5.006273113911878170e+01
1.018406736234749665e+01,5.004577855442062884e+01
9.969665944192817264e+00,4.995320217923229933e+01
9.755264526038136097e+00,4.985635687295715712e+01
9.737970431882597921e+00,4.984832972096408810e+01
9.540863107883442495e+00,4.975495691044974222e+01
9.326461689728761328e+00,4.964869023492082789e+01
9.297536199025429937e+00,4.963392830280940160e+01
9.112060271574080161e+00,4.953721536116975699e+01
8.897658853419400771e+00,4.942015783102520743e+01
8.896534403715453010e+00,4.941952688465472932e+01
8.683257435264705393e+00,4.929710614359562015e+01
8.529947329104651033e+00,4.920512546650004282e+01
8.468856017110026002e+00,4.916760706725382590e+01
8.254454598955344835e+00,4.903116022093880844e+01
8.193150725889170261e+00,4.899072404834534211e+01
8.040053180800663668e+00,4.888721178837390369e+01
7.882634145697176464e+00,4.877632263019066272e+01
7.825651762645970067e+00,4.873514719890284397e+01
7.611250344491288899e+00,4.857428257116679049e+01
7.595304191626380153e+00,4.856192121203599044e+01
7.396848926336602403e+00,4.840385466859009966e+01
7.328768276072299415e+00,4.834751979388130394e+01
7.182447508181921236e+00,4.822300905569034057e+01
7.080641671156488570e+00,4.813311837572660323e+01
6.968046090027233852e+00,4.803078606767301295e+01
6.849070675249482321e+00,4.791871695757193095e+01
6.753644671872553573e+00,4.782610410734189799e+01
6.632434187057779873e+00,4.770431553941725156e+01
6.539243253717866189e+00,4.760773965587891610e+01
6.429309232628733994e+00,4.748991412126255796e+01
6.324841835563185910e+00,4.737430321767774899e+01
6.238442419004552875e+00,4.727551270310787856e+01
6.110440417408498526e+00,4.712421020050182108e+01
6.058726161177881764e+00,4.706111128495319917e+01
5.896038999253818247e+00,4.685564544167553436e+01
5.889178778444175144e+00,4.684670986679851268e+01
5.729085937430975051e+00,4.663230844864381908e+01
5.681637581099129974e+00,4.656651970176501720e+01
5.577551166252468384e+00,4.641790703048914679e+01
5.467236162944449696e+00,4.625441592055788220e+01
5.433851386969038799e+00,4.620350561233446030e+01
5.297499632690882976e+00,4.598910419417978090e+01
5.252834744789762311e+00,4.591652231002439777e+01
5.167906159621271200e+00,4.577470277602508730e+01
5.044472930590250925e+00,4.556030135787040081e+01
5.038433326635074927e+00,4.554954836299781107e+01
4.926986359098630253e+00,4.534589993971572142e+01
4.824031908480394648e+00,4.514961846194874795e+01
4.814765704239269084e+00,4.513149852156104913e+01
4.707709700356672577e+00,4.491709710340634842e+01
4.609630490325707264e+00,4.471213579412077621e+01
4.605221618011702489e+00,4.470269568525166903e+01
4.507266360511668957e+00,4.448829426709698964e+01
4.413309276787146906e+00,4.427389284894229604e+01
4.395229072171026985e+00,4.423160643265607916e+01
4.323304267062914263e+00,4.405949143078761665e+01
4.236875543838938718e+00,4.384509001263293015e+01
4.180827654016338712e+00,4.370140928272087422e+01
4.153840873175216331e+00,4.363068859447825076e+01
4.074078862168825310e+00,4.341628717632355006e+01
3.997270999718226303e+00,4.320188575816887777e+01
3.966426235861658434e+00,4.311349140669818070e+01
3.923363145591810319e+00,4.298748434001419838e+01
3.852168574801320577e+00,4.277308292185951899e+01
3.783472059126286258e+00,4.255868150370482539e+01
3.752024817706971049e+00,4.245795887634765364e+01
3.717227239039749165e+00,4.234428008555014600e+01
3.653300169518578944e+00,4.212987866739546661e+01
3.591504002314779509e+00,4.191547724924076590e+01
3.537623399552291215e+00,4.172251882416858848e+01
3.531747324411433908e+00,4.170107583108609361e+01
3.474036789836687511e+00,4.148667441293140712e+01
3.418158335724630348e+00,4.127227299477672773e+01
3.383529047366184539e+00,4.105787157662203413e+01
3.350125325499084816e+00,4.084347015846734763e+01
3.323221981397602942e+00,4.066480402064784982e+01
3.317903717042314682e+00,4.062906874031266824e+01
3.286856549209292044e+00,4.041466732215798885e+01
3.256877139177902780e+00,4.020026590400329525e+01
3.227919825125512787e+00,3.998586448584861586e+01
3.199941573844364395e+00,3.977146306769393647e+01
3.172901794268045528e+00,3.955706164953924286e+01
3.146762166626809520e+00,3.934266023138455637e+01
3.121486485723667492e+00,3.912825881322986987e+01
3.108820563242922663e+00,3.901759112617886416e+01
3.097064272294228093e+00,3.891385739507519759e+01
3.073463092489757020e+00,3.869945597692050399e+01
3.050626712805772911e+00,3.848505455876582459e+01
3.028526117784596128e+00,3.827065314061115231e+01
3.007133789889661735e+00,3.805625172245645160e+01
2.986423613900227814e+00,3.784185030430176511e+01
2.966370788510798384e+00,3.762744888614708572e+01
2.946951744508748749e+00,3.741304746799240633e+01
2.928144068965131908e+00,3.719864604983771272e+01
2.909926434928368444e+00,3.698424463168303333e+01
2.894419145088235279e+00,3.679598799809214427e+01
2.892282502923605669e+00,3.676984321352835394e+01
2.875216533570598809e+00,3.655544179537366034e+01
2.858681273632554198e+00,3.634104037721897384e+01
2.842659169298928035e+00,3.612663895906429445e+01
2.827133467656764765e+00,3.591223754090961506e+01
2.812088171155974425e+00,3.569783612275493567e+01
2.797507995117617163e+00,3.548343470460024207e+01
2.783378328049659789e+00,3.526903328644556268e+01
2.769685194555123520e+00,3.505463186829087618e+01
2.756415220636242225e+00,3.484023045013618258e+01
2.743555601215012629e+00,3.462582903198150319e+01
2.731094069705701344e+00,3.441142761382682380e+01
2.719018869488670553e+00,3.419702619567214441e+01
2.707318727147379533e+00,3.398262477751745081e+01
2.695982827341716348e+00,3.376822335936277142e+01
2.685000789201125837e+00,3.355382194120808492e+01
2.680017726933555000e+00,3.345360605386658648e+01
2.674371857375500205e+00,3.333942052305341264e+01
2.664084670574132119e+00,3.312501910489871193e+01
2.654121881122500248e+00,3.291061768674403254e+01
2.644474656958744063e+00,3.269621626858935315e+01
2.635134501181107147e+00,3.248181485043465955e+01
2.626093235608769838e+00,3.226741343227998016e+01
2.617342985266144950e+00,3.205301201412529366e+01
2.608876163729727971e+00,3.183861059597061072e+01
2.600685459281022904e+00,3.162420917781592067e+01
2.592763821813349523e+00,3.140980775966124128e+01
2.585104450444031698e+00,3.119540634150656189e+01
2.577700781787095607e+00,3.098100492335187894e+01
2.570546478844702332e+00,3.076660350519718534e+01
2.563635420478652893e+00,3.055220208704250595e+01
2.556961691425856831e+00,3.033780066888782656e+01
2.550519572824375025e+00,3.012339925073314362e+01
2.544303533218781777e+00,2.990899783257845002e+01
2.538308220015860872e+00,2.969459641442377063e+01
